Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4359,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1824,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1626,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,909,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,394100,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,35000,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,135,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,87,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,42,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,22,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups C191 and C192
2023,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,42,ANZSIC06 groups C191 and C192
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,4664,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,736,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3900,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,17,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,10,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,4195,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,37,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,20,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,217,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,706,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,624,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2573,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,17,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,350,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,396,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,515,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,4247,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1555,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1356,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,237,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,89,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1336,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4247,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2353,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1033,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,860,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,461600,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,50900,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,151,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,112,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,15,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,22,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,12,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,55,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,4664,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,736,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3900,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,17,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,10,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,4195,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,37,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,20,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,217,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,706,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,624,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2573,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,17,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,350,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,396,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,515,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,4247,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1555,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1356,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,237,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,89,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1336,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4247,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2353,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1033,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,860,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,461600,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,50900,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,151,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,112,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,15,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,22,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,12,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,55,"ANZSIC06 groups C201, C202, C203, and C209"
2023,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,5008,"ANZSIC06 groups C211, C212, C213, and C214"
2023,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2023,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,4690,"ANZSIC06 groups C211, C212, C213, and C214"
2023,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2023,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
